order_id,item,price,notes,status,event_time,sale_date
2468,Mango,12.5,Sit elit eiusmod sit consequat dolor magna ut.,delivered,2026-03-20,2025-11-20
1034,mango,8.0,Lorem ut dolor ex ipsum duis et ad incididunt nisi exercitation incididunt.,delivered,2026-01-26,2026-02-09
2683,Orange,5.5,Minim consectetur dolore commodo veniam reprehenderit adipiscing nisi dolor.,shipped,2025-01-12,2025-05-25
1252,Orange,12.5,Nostrud veniam in ut ex irure labore magna ullamco minim adipiscing do.,shipped,2025-07-18,2025-04-28
1371,APPLE,12.5,Ex voluptate veniam ullamco sit laboris eiusmod sed quis in et laboris eiusmod incididunt.,ordered,2025-07-18,2025-11-22
1995,Apple,100.0,Laboris nisi adipiscing quis commodo reprehenderit elit ut ea ut ullamco tempor.,shipped,2025-05-18,2025-12-06
2797,Apple,5.5,Et ut veniam elit exercitation duis duis adipiscing veniam tempor irure.,ordered,2025-03-19,2025-01-20
2739,apple,12.5,Nostrud magna nostrud irure veniam veniam voluptate enim ea et do ea aliquip incididunt.,delivered,2026-05-29,2025-04-03
1812,Mango,12.5,Eiusmod reprehenderit voluptate nisi ex adipiscing adipiscing quis quis aute adipiscing aliquip in.,ordered,2025-08-13,2026-05-15
1474,orange,error,Eiusmod laboris minim commodo dolore dolor aute ipsum ullamco amet.,shipped,2025-09-27,2025-06-28
1771,mango,100.0,Laboris consequat minim dolore dolor minim et aute enim enim nostrud ad.,packed,2026-03-27,2025-06-19
1471,orange,error,Adipiscing adipiscing nostrud consequat laboris magna labore amet nisi.,delivered,2025-08-04,2025-06-15
2325,mango,12.5,Ipsum quis adipiscing ullamco ipsum quis dolor tempor elit.,delivered,2025-01-20,2025-10-18
2939,orange,N/A,Exercitation enim enim do magna adipiscing nostrud ea exercitation ad elit.,shipped,2026-04-10,2025-03-12
1470,mango,22.99,Amet sed duis ad aliqua adipiscing amet enim exercitation.,ordered,2026-05-31,2025-05-01
1190,Apple,45.0,Veniam lorem in nisi aliqua aliqua aute nisi aliqua in enim ea.,shipped,2025-04-11,2026-03-12
1274,banana,5.5,Do duis incididunt aute magna sed ut ea quis consectetur lorem laboris nisi ut.,shipped,2025-04-20,2025-06-08
1872,APPLE,error,Duis aliqua et tempor nisi ex magna ea enim et.,delivered,2025-09-17,2025-11-11
2183,Mango,22.99,Consectetur aute consectetur do ea in amet ad ea commodo exercitation nisi dolor.,delivered,2025-01-06,2025-04-04
2686,ORANGE,5.5,Aliqua dolor do sit ipsum dolore voluptate exercitation minim ut nostrud in.,packed,2026-05-22,2026-03-26
1021,Banana,error,Ipsum nostrud minim do elit ipsum eiusmod lorem adipiscing.,shipped,2026-02-14,2025-12-28
2371,mango,22.99,Sed lorem ut dolor veniam aliquip quis nostrud labore consequat do reprehenderit.,delivered,2026-02-18,2025-01-05
1534,ORANGE,22.99,Amet sit incididunt in commodo reprehenderit aute commodo quis nisi reprehenderit quis.,packed,2025-12-14,2026-04-15
2395,Apple,12.5,Amet dolor ullamco voluptate nisi do ut reprehenderit minim lorem consequat.,packed,2025-10-22,2025-04-06
1817,Mango,8.0,In enim et irure tempor in nisi dolor ad sed aliquip aute.,packed,2025-08-23,2025-07-27
2709,Banana,100.0,Ea consectetur sit reprehenderit ad lorem duis reprehenderit duis.,shipped,2025-11-19,2026-05-20
2839,APPLE,error,Elit ex ad magna ex consectetur minim aliqua in ipsum labore.,packed,2026-04-14,2025-05-04
2430,apple,5.5,Nisi lorem do quis ut exercitation tempor veniam eiusmod enim.,shipped,2026-01-10,2025-07-08
2021,mango,N/A,Ut dolore duis incididunt elit consectetur quis do amet tempor eiusmod.,delivered,2026-01-26,2025-07-20
1298,ORANGE,5.5,Lorem aliqua consectetur irure ullamco minim ut enim eiusmod duis dolor amet elit do.,shipped,2026-05-03,2025-04-09
1921,Mango,error,Et veniam commodo labore magna et nisi exercitation quis ullamco.,packed,2025-10-19,2025-12-30
1665,apple,5.5,Aliquip irure dolore incididunt ullamco adipiscing elit commodo labore ullamco quis duis sit adipiscing.,packed,2025-11-18,2025-11-21
2337,banana,error,Ullamco tempor ut aute et nostrud reprehenderit magna elit lorem aliquip laboris.,ordered,2025-08-04,2025-06-20
1813,orange,8.0,In enim dolor ea minim voluptate amet exercitation.,ordered,2026-02-04,2025-11-13
1469,Banana,error,Exercitation consectetur duis ipsum laboris duis ut enim reprehenderit veniam tempor.,delivered,2025-05-19,2025-07-01
2210,APPLE,5.5,Ex aute aliqua ullamco minim dolor enim do sit ut magna adipiscing lorem.,packed,2025-12-19,2025-10-21
1960,apple,12.5,Dolor in enim lorem aliqua incididunt do lorem dolore magna quis dolore elit.,delivered,2026-01-23,2025-08-14
1538,orange,22.99,Eiusmod ex dolor commodo nisi incididunt aliquip commodo magna duis elit incididunt ullamco.,delivered,2025-10-06,2026-05-19
1384,Mango,12.5,Dolor veniam elit amet tempor ut aliquip eiusmod adipiscing.,delivered,2025-08-11,2025-12-17
1860,banana,5.5,Ut commodo labore duis in dolor ea sit enim sed.,shipped,2026-01-26,2025-01-13
1249,Banana,22.99,Reprehenderit eiusmod voluptate sed aliquip amet laboris sed dolore reprehenderit in adipiscing aliquip ex.,ordered,2025-09-17,2026-05-08
2307,banana,N/A,Irure aute do amet ullamco ut elit tempor consectetur ea.,ordered,2025-02-13,2026-05-02
2409,APPLE,45.0,Ea eiusmod ad nisi labore reprehenderit ex dolor et adipiscing.,ordered,2025-05-09,2026-05-15
1476,Mango,100.0,Irure aliquip lorem dolore aliquip eiusmod ipsum ut quis veniam ad quis veniam ut.,delivered,2025-10-09,2025-06-14
1141,apple,45.0,Incididunt tempor et lorem ullamco dolore elit lorem duis ea eiusmod.,ordered,2026-02-01,2025-07-14
2073,Apple,45.0,Incididunt magna ut amet laboris ipsum in elit ipsum amet sed ipsum.,delivered,2026-05-17,2025-09-20
1100,Mango,N/A,Ut lorem dolor laboris dolor consequat enim ullamco et aliquip irure consequat.,ordered,2025-09-30,2025-02-11
2503,orange,error,In reprehenderit amet aliquip minim sed minim eiusmod.,packed,2026-03-02,2025-04-19
2569,APPLE,100.0,Ut laboris aute elit elit magna labore adipiscing voluptate ut et ut voluptate.,shipped,2026-01-16,2026-02-27
2565,mango,100.0,Eiusmod veniam dolore veniam ex et ut reprehenderit lorem ipsum incididunt lorem.,packed,2025-11-06,2025-01-07
1615,Banana,N/A,Ut ea in consequat dolor ad quis quis amet ut adipiscing tempor irure eiusmod.,shipped,2025-11-04,2025-04-05
2168,mango,N/A,Sit ut enim enim irure ut consequat amet ullamco ipsum commodo dolore ea.,shipped,2025-12-23,2026-03-21
1853,orange,N/A,Laboris nostrud lorem ea dolore ut ipsum veniam adipiscing ad do dolor aliquip.,delivered,2026-04-02,2026-06-01
1184,Banana,22.99,Ea adipiscing labore enim ex veniam tempor magna aliqua ut.,packed,2026-05-08,2025-07-22
1999,mango,N/A,Exercitation aliquip eiusmod sit ea ut dolor sit laboris aliqua labore ut.,ordered,2025-11-09,2025-06-23
1716,APPLE,5.5,Adipiscing ipsum consequat sed dolore ex duis amet dolor in dolor aute.,shipped,2025-01-15,2025-12-18
2420,orange,error,Enim labore aliquip do veniam ex veniam exercitation voluptate nisi laboris.,delivered,2025-02-14,2025-09-19
1348,Orange,error,Ea exercitation dolor laboris lorem dolore tempor duis laboris.,ordered,2025-01-20,2025-10-27
2776,mango,N/A,Ad ut irure enim nostrud sit sed reprehenderit quis ut ipsum.,shipped,2025-12-08,2026-05-17
1805,ORANGE,12.5,Nisi et ut voluptate voluptate tempor dolor tempor dolore voluptate.,ordered,2025-10-14,2025-08-19
1310,Mango,22.99,Consectetur aliquip minim nisi aute nisi magna quis aliqua ut exercitation ut consectetur.,packed,2025-07-27,2025-05-22
1632,apple,45.0,Voluptate reprehenderit adipiscing in dolor ut veniam in consectetur ut aute.,ordered,2025-11-23,2026-02-28
2968,mango,error,Ex consequat ullamco aliquip adipiscing sed consectetur ipsum voluptate exercitation exercitation.,packed,2025-08-26,2025-08-25
2407,Orange,100.0,Nisi enim ad exercitation ut dolore duis ad.,packed,2025-06-17,2025-07-17
1463,Orange,22.99,Reprehenderit dolor in do laboris sed sed elit reprehenderit aliqua exercitation nisi aute irure.,delivered,2026-02-19,2025-02-12
2245,mango,100.0,Exercitation aliquip nostrud minim aute ea minim ut consequat ipsum voluptate.,delivered,2025-02-10,2026-02-01
2057,Orange,N/A,Aliqua irure ea incididunt elit incididunt dolor nisi irure ut.,delivered,2025-04-03,2026-05-28
1231,ORANGE,45.0,Magna ut elit nostrud ut sed ut eiusmod nisi dolor commodo.,ordered,2025-04-04,2025-04-27
2446,Apple,100.0,Minim dolore commodo minim in dolore dolore ea.,shipped,2025-06-03,2025-06-16
2779,ORANGE,45.0,Ut aliqua ut ea ut exercitation consectetur consectetur sed exercitation eiusmod ut duis veniam.,ordered,2026-05-21,2025-09-01
1444,APPLE,5.5,Magna sit nostrud eiusmod veniam exercitation veniam consequat dolor adipiscing laboris.,ordered,2025-05-29,2025-02-03
2366,APPLE,error,Dolor dolor magna elit laboris exercitation nisi nostrud ea elit.,delivered,2026-01-04,2025-02-06
1190,banana,100.0,Irure consequat ex duis dolor enim consectetur duis labore magna.,packed,2025-08-03,2025-03-01
1223,APPLE,8.0,Aliquip exercitation ea ut aliqua duis tempor quis exercitation dolor exercitation.,delivered,2026-05-25,2026-05-20
2654,ORANGE,N/A,Incididunt sed consectetur ut commodo aliquip sed exercitation magna ipsum et commodo do.,packed,2025-10-16,2025-09-18
2618,orange,error,Ad ut lorem nisi labore aliquip exercitation ipsum elit labore.,shipped,2026-05-06,2026-05-01
2632,Orange,45.0,Adipiscing ut aute irure ut consequat dolor dolor minim quis nisi.,ordered,2025-08-02,2025-12-06
2637,Mango,8.0,Incididunt ipsum voluptate exercitation duis quis dolore nostrud aute.,shipped,2025-11-19,2025-02-02
1556,mango,8.0,Aute et consequat ut minim elit dolore ipsum sed sit ad.,delivered,2026-05-28,2025-06-07
1389,Mango,5.5,Aute ut labore ea amet voluptate minim voluptate sed ipsum dolore aute amet.,shipped,2025-02-15,2025-03-31
1682,Apple,12.5,Minim laboris ut quis ut irure ut sed.,shipped,2025-11-23,2026-03-28
2374,orange,error,Adipiscing amet reprehenderit quis amet veniam veniam tempor in.,shipped,2025-09-08,2025-06-25
1145,banana,100.0,Ut consectetur enim nisi amet dolor aliqua elit nostrud nostrud consequat ut.,shipped,2025-11-16,2025-12-07
2674,Banana,8.0,Ex quis sit commodo ut amet ut ullamco ex enim in adipiscing irure tempor.,shipped,2026-02-06,2025-07-07
2432,Mango,100.0,Enim dolor amet enim duis incididunt labore quis ad magna ut.,ordered,2025-11-30,2025-03-14
2622,banana,5.5,Nostrud eiusmod eiusmod adipiscing enim dolor sed nisi aliqua voluptate quis.,shipped,2025-08-30,2025-06-27
2357,orange,5.5,Nostrud ut veniam consequat elit reprehenderit dolor amet.,delivered,2025-12-02,2026-05-22
2320,Orange,8.0,Consequat irure irure ullamco lorem adipiscing adipiscing minim dolore.,delivered,2025-07-20,2025-07-30
2395,Mango,error,Commodo nisi dolor in ut dolor voluptate nostrud exercitation ad duis duis.,ordered,2026-01-14,2025-02-24
1001,apple,100.0,Aute aute eiusmod ut dolore ut dolore dolore.,packed,2025-06-27,2026-05-02
1284,Banana,22.99,Dolor duis adipiscing voluptate laboris consectetur sit lorem aliquip enim aliqua voluptate sit ullamco.,delivered,2026-04-12,2026-03-12
2276,ORANGE,5.5,Aliqua consequat dolore do aliqua lorem ad aliquip ut tempor dolor quis.,ordered,2025-02-08,2026-05-10
2443,Mango,8.0,Enim nisi adipiscing aliquip voluptate voluptate ea ut sit irure sit enim.,ordered,2025-11-16,2025-02-24
2850,Mango,12.5,Ut irure quis labore et voluptate incididunt elit nisi nostrud ut.,shipped,2025-03-04,2026-04-30
2184,ORANGE,12.5,Voluptate commodo exercitation incididunt sit ad duis tempor consectetur incididunt duis lorem amet.,packed,2025-06-04,2026-04-03
1757,ORANGE,error,Ut enim commodo aute labore sit adipiscing in adipiscing ad voluptate ea eiusmod aliqua.,packed,2025-08-04,2025-12-20
1111,banana,8.0,Elit magna incididunt ex ex minim dolore ut.,delivered,2025-09-26,2025-05-29
2086,mango,12.5,Dolor ut nisi reprehenderit nisi ipsum dolor ullamco reprehenderit aliqua.,shipped,2025-12-10,2025-10-04
1546,orange,error,Nostrud ut nisi eiusmod laboris ea minim nisi voluptate ut lorem lorem dolor.,delivered,2025-04-11,2025-04-17
2403,Apple,100.0,Aliquip eiusmod ipsum exercitation dolor nostrud irure do nostrud.,ordered,2025-05-03,2025-03-30
2753,APPLE,45.0,Laboris irure quis reprehenderit irure nisi eiusmod enim in ullamco dolor.,shipped,2026-03-14,2025-11-28
1527,ORANGE,8.0,Ea dolore labore dolor reprehenderit tempor aliqua ad dolor exercitation.,packed,2026-05-19,2025-04-22
1294,apple,22.99,Exercitation amet aliqua tempor ipsum sit aliquip ea lorem.,delivered,2025-06-02,2025-01-01
2910,Orange,22.99,Adipiscing labore dolore lorem ut ea enim magna aliquip commodo.,ordered,2025-08-20,2025-01-04
1787,Apple,8.0,Veniam voluptate labore ut dolor voluptate ullamco et duis labore duis ex.,shipped,2025-07-27,2025-06-30
2135,Orange,22.99,Sed nisi irure ullamco et sit ullamco aliquip adipiscing sed ut nostrud ad.,ordered,2025-11-12,2026-05-27
2093,Apple,12.5,Labore labore aliquip magna do laboris minim in.,packed,2025-08-27,2025-03-15
1075,ORANGE,5.5,Lorem dolor exercitation eiusmod ullamco lorem ullamco irure consequat amet exercitation consequat dolor.,ordered,2025-04-27,2026-05-25
2218,APPLE,N/A,Commodo aliqua commodo voluptate nisi ut reprehenderit quis.,packed,2025-11-26,2025-08-07
2565,Orange,45.0,Dolor tempor ex elit et elit eiusmod nostrud consectetur commodo.,delivered,2025-06-11,2025-01-17
2801,Apple,8.0,Lorem dolor ut nostrud incididunt nisi commodo enim.,packed,2025-07-31,2025-05-27
2310,banana,5.5,Eiusmod elit nisi nostrud ut exercitation sit consequat incididunt aliqua veniam.,packed,2025-05-01,2025-04-08
2267,Mango,N/A,Ea laboris tempor sed commodo nisi reprehenderit enim elit laboris ipsum.,shipped,2025-10-19,2025-08-03
1890,banana,100.0,Commodo ex ipsum aliquip dolor elit ea enim amet irure aliquip nostrud.,shipped,2026-03-06,2025-07-23
2530,Mango,N/A,Amet do eiusmod magna sed irure sit nostrud dolor aliqua do exercitation elit dolore.,delivered,2025-07-18,2026-01-03
2997,banana,N/A,Consectetur nisi dolor consectetur duis ut elit labore irure nostrud.,packed,2025-08-24,2025-03-30
1843,apple,5.5,Voluptate nostrud consequat incididunt aliquip aliquip eiusmod labore quis irure nostrud adipiscing quis lorem.,ordered,2025-02-11,2026-04-27
2502,apple,12.5,Minim enim commodo consequat ut eiusmod quis lorem aliquip in consectetur.,shipped,2025-09-02,2025-04-03
1032,Apple,error,Ut duis ex ipsum ut ea aute magna ea.,shipped,2026-04-21,2025-01-02
2762,orange,22.99,Labore ipsum aliqua tempor in veniam commodo ea sit aute aliquip dolor in.,shipped,2025-02-22,2025-04-24
1784,Mango,5.5,Ipsum et ullamco ut quis ea consectetur labore veniam ullamco aliquip ex.,packed,2025-08-19,2025-11-25
1722,banana,22.99,Dolor dolore ut ad consequat enim minim consequat irure ut.,shipped,2025-03-09,2025-07-12
2826,Apple,8.0,Dolore elit reprehenderit sit elit amet adipiscing adipiscing.,packed,2025-01-24,2025-10-28
1853,apple,45.0,Labore ut ullamco incididunt dolor aute do in ullamco magna labore.,shipped,2026-05-13,2026-04-01
1937,banana,45.0,Ut ea do et incididunt duis adipiscing incididunt reprehenderit exercitation adipiscing veniam elit elit.,packed,2025-06-15,2025-09-01
1239,Orange,100.0,Consectetur tempor elit quis ipsum ut labore dolore veniam adipiscing incididunt dolor.,delivered,2026-05-27,2025-05-29
2941,Apple,100.0,Lorem aliquip reprehenderit labore ut enim incididunt in voluptate.,packed,2026-03-29,2025-12-13
2411,orange,5.5,Consectetur veniam ut magna duis ut sit dolor.,packed,2025-08-16,2025-10-12
1400,Orange,8.0,Duis nisi reprehenderit reprehenderit dolore ad nostrud ad dolor laboris magna ut.,delivered,2026-01-14,2026-01-31
1763,Orange,error,Et voluptate aute sit aliquip ut voluptate commodo incididunt commodo.,delivered,2026-03-01,2025-05-23
2711,APPLE,8.0,Sed enim aute voluptate dolor reprehenderit ex sit magna.,shipped,2026-03-01,2025-06-29
2138,Apple,45.0,Elit dolore veniam ipsum consequat consequat ut quis ut.,ordered,2025-01-03,2025-06-07
1537,banana,5.5,Laboris irure magna ad nisi eiusmod consectetur tempor.,ordered,2026-01-06,2026-05-08
2158,mango,error,Nisi reprehenderit consequat dolore aliquip lorem tempor nostrud adipiscing ut nisi et dolor.,shipped,2026-03-06,2025-12-31
1099,banana,error,Ullamco sit sed ullamco ex nostrud elit ut ut duis commodo tempor.,shipped,2025-04-09,2025-12-27
2686,ORANGE,12.5,Minim dolore enim labore dolor amet adipiscing do sed.,ordered,2026-03-04,2026-04-17
2876,orange,8.0,Consectetur lorem labore nisi consectetur ut voluptate minim reprehenderit elit ut ex consectetur consectetur.,packed,2025-08-21,2025-11-11
1256,Banana,45.0,Aliqua ex amet lorem enim aliqua sed ipsum.,ordered,2026-04-26,2025-05-02
2860,banana,12.5,Incididunt lorem amet consectetur nostrud nostrud sed laboris.,ordered,2025-04-03,2025-05-30
2732,banana,100.0,Adipiscing ad aliquip eiusmod quis amet quis lorem do sed.,shipped,2025-06-25,2025-01-05
2993,orange,N/A,Duis enim ut elit laboris amet consequat voluptate aliqua minim magna ex.,shipped,2025-05-07,2026-04-23
1225,apple,45.0,Ex ut veniam ipsum labore amet incididunt nostrud ut reprehenderit ut.,delivered,2025-10-25,2026-03-15
1386,orange,5.5,Et lorem laboris laboris magna minim nisi consectetur dolore nisi voluptate aliquip irure.,packed,2025-03-08,2026-01-08
2997,Banana,100.0,Nostrud voluptate consectetur duis aliquip tempor ut nostrud tempor.,delivered,2025-12-31,2026-05-03
2365,APPLE,22.99,Ad adipiscing ut consectetur ad do in ipsum aliquip consequat ad.,ordered,2025-07-03,2026-01-27
2238,Mango,45.0,Exercitation amet sit ex ea commodo sed laboris ad tempor.,shipped,2025-01-19,2025-02-02
1881,orange,22.99,Ut dolore ut ipsum veniam duis ut ut ad consectetur ut.,delivered,2025-04-23,2026-05-18
2351,apple,5.5,Quis adipiscing dolor tempor nostrud dolore nisi ex incididunt dolor nostrud.,packed,2026-01-11,2025-12-24
2657,APPLE,12.5,Irure labore amet labore et et laboris eiusmod ullamco nostrud dolor dolor ut labore.,ordered,2025-11-30,2025-02-08
1943,mango,22.99,Lorem enim lorem ut quis ut amet enim nisi sed.,delivered,2026-05-30,2025-12-14
1341,APPLE,error,Reprehenderit sed ullamco reprehenderit sit duis do tempor incididunt quis.,packed,2025-04-05,2025-04-08
2212,Mango,error,Quis minim aliqua labore sit consequat ad incididunt.,shipped,2025-07-24,2026-03-01
1823,banana,5.5,Ex elit lorem ut aute quis do reprehenderit aliquip enim in minim exercitation.,delivered,2025-03-03,2025-07-25
